ph,Hardness,Solids,Chloramines,Conductivity,Organic_carbon,Turbidity,Potability
7.886591227,213.0525907,38852.02964,11.17078862,326.1153502,10.38517245,4.589983508,1
7.443189014,193.1247989,13551.95334,4.313264846,430.4872957,19.39632945,2.664832796,1
3.657123133,275.7671418,23736.81626,9.100772079,426.2311291,17.98595656,3.31462973,1
9.597191857,167.088976,21153.32283,7.944469309,335.1976082,14.34767609,5.145152871,1
6.964225943,212.7644944,29957.19122,7.675187646,378.0855456,13.12769368,3.990437572,1
7.672909523,152.8783051,22989.35118,6.231913253,401.1408786,14.25268374,4.268227482,1
6.737004072,220.1001024,24694.74421,8.373659876,384.308673,6.748091938,4.063170289,1
,163.2244663,18570.28534,8.109345861,463.7417162,16.90014798,4.135745329,1
5.382489039,240.0182139,18189.39498,5.551990468,551.4762022,12.81872967,4.173330283,1
7.022952113,264.5256065,15978.35525,10.95620546,412.7094234,5.315286537,4.971907099,1
,250.7053939,27355.93431,6.482037974,559.8178471,13.65395987,2.969136099,1
10.02622381,94.09130748,25510.0973,6.614114031,388.467266,11.88716125,3.736228471,1
5.583832998,261.2338253,35278.68174,6.59461679,278.6390387,13.56538738,3.870156921,1
7.952929116,221.3698538,18621.42492,6.879418388,309.2546197,19.05698492,5.260014766,1
5.500186641,254.672705,21082.85204,8.369354098,469.795375,13.49640431,4.178478951,1
7.543700466,161.6231416,19116.01208,8.493406749,440.2834456,13.33676961,3.630536578,1
6.848331559,159.1880501,12837.50606,5.164448055,558.8155667,12.25408076,4.396604556,1
,181.2105099,30280.78859,10.38254659,487.9972616,11.34630175,3.779554492,1
5.910251729,282.739017,15244.84639,6.636550649,695.369528,13.13835315,3.660922908,1
8.716820334,153.9800345,11734.44886,7.123611323,447.0280768,12.73604425,3.205128767,1
6.016889136,221.1473078,16656.06267,5.201687758,383.2077748,22.51787047,4.422269233,1
9.567822726,173.1114983,38787.46271,5.149999932,492.4115244,12.90422086,4.197919055,1
4.296247024,278.1475241,19672.48721,4.955218159,330.067379,11.29318661,4.163328982,1
3.551579177,323.124,38969.38899,8.925515312,514.7629185,10.16030276,3.96599397,1
8.529669348,157.7004811,18203.73003,8.926826327,498.6508327,12.28782443,3.776040837,1
8.065339036,174.1205843,21366.2836,7.490944014,497.0192345,11.41701861,3.756391707,1
9.158445163,186.672973,15797.0304,8.151080662,425.7520176,12.18263888,4.525236731,1
8.848586283,188.9199829,32033.33202,13.127,479.7919747,12.07044433,4.014681858,1
9.495456382,185.8785944,18088.35485,7.527375309,409.4509977,12.39770353,4.168541279,1
8.052893916,198.9944743,9025.07936,7.217787958,328.4331103,9.142523494,3.634844542,1
2.798549099,311.3839565,26931.24348,7.116897433,521.1405236,14.2351542,3.663252222,1
6.425873866,188.9802815,11965.39651,7.571122584,502.9910878,13.86648723,3.731936503,1
7.757269666,213.0484451,25259.78055,7.635152992,543.5287986,15.25402122,4.165432286,1
7.748654706,239.7882778,29331.23663,10.71309662,441.5295473,16.3893839,2.511810493,1
5.117390303,225.6574044,30914.11158,6.207729478,356.8622871,8.073420571,3.937188442,1
7.481535362,218.2611698,12088.41645,4.870660378,518.3755726,17.12096224,4.262065437,1
5.374222585,201.3314401,19410.23376,3.239580331,350.1780398,13.45108878,3.642778438,1
7.063646976,140.6128657,17941.81126,6.2753046,402.593602,12.43973968,3.39586624,1
6.876451043,190.8445136,21979.03167,5.630557592,349.1860855,9.55173234,4.545340927,1
4.812433652,250.1839535,11465.57564,4.362641198,607.0265423,18.2100315,3.0209959,1
4.993530734,242.6205031,13900.77927,6.467744129,429.8278189,17.27466256,3.153809337,1
4.788861062,234.8937026,28174.62052,10.85003648,444.8543208,11.78479884,2.896852186,1
4.037287739,291.4618974,52318.9173,7.779459314,401.204271,16.54292133,3.04504857,1
6.505872509,240.2879117,29534.69029,6.775277154,265.2511986,13.57022302,4.497528597,1
6.779773967,153.8863093,24415.07056,7.322671669,459.8765496,14.78229043,2.729104523,1
6.952511674,211.6972974,33737.28852,6.300870702,395.4070038,14.18239607,4.105495485,1
5.628406919,226.8300426,28334.49194,8.012496989,351.1612132,15.01924062,5.050683115,1
5.966000489,194.796221,17350.05853,4.466577191,406.8063023,11.53998664,4.177139266,1
6.319431545,180.9656209,36278.71831,9.960552065,307.6913606,18.19693095,2.653126688,1
8.02724787,193.3524164,7714.746969,6.087237735,440.938978,22.50467944,3.480640837,1
8.882684452,135.5230624,4857.253807,5.209778933,532.3366593,20.29627439,3.827920867,1
5.991283475,224.6085628,29983.11601,7.383818681,604.6312629,17.74122824,4.840562301,1
10.27244427,163.6246234,18894.85239,10.06820537,446.4507253,11.85691442,3.179884727,1
,131.5477443,21626.49759,7.207846354,390.955033,14.84495478,4.728123985,1
6.105140135,249.141391,45249.44903,7.369360303,314.9650897,11.25177781,3.103089844,1
9.443358884,73.49223369,20438.22469,8.024953111,458.6772315,12.53868069,3.486646409,1
6.887414371,223.603058,29189.13672,10.51446604,386.6228625,11.31229362,4.564188355,1
6.512900833,169.2174798,25151.41157,4.613310783,296.074382,15.08869952,4.404040365,1
5.772718095,213.3635446,26124.93141,8.630718965,465.5592858,8.006207774,6.494249467,1
4.912557262,308.2538329,44063.09842,7.927976945,327.4756504,14.85798109,4.897372508,1
9.739561949,166.948864,13623.16006,7.235921759,369.5912891,12.32260382,2.568079877,1
5.541979019,185.6718736,20143.06526,10.23617597,517.9357855,18.46401541,3.672975983,1
,193.5034148,42268.3343,9.005942788,384.6848754,9.085278555,3.601735481,1
,143.3002003,16263.16747,6.229736564,503.6640851,19.58549658,3.451740047,1
6.448931033,240.244771,13979.16572,9.077984756,473.7513016,17.41690264,3.622195522,1
5.477912295,211.3988439,27361.65907,5.810456913,358.04413,16.62938444,3.774256121,1
8.544708662,181.4134021,31429.37903,7.55502971,393.8896156,10.24723219,2.31815248,1
7.378597016,175.9824471,9460.322635,5.941011848,402.0199449,15.63945476,3.215219463,1
6.66400305,199.5887185,15902.94528,5.257789016,347.353336,15.98941896,2.227727884,1
6.775582812,218.4149289,17968.88278,8.254114831,358.7176769,10.52016145,4.333636278,1
8.736371211,194.6776872,24283.65879,8.855544474,333.6237939,16.51623165,3.802116117,1
7.146976296,196.5626846,16911.20377,6.89050548,520.1113582,12.85423898,4.025762216,1
,242.9094363,9654.733681,6.253980392,588.5667127,15.19701462,5.652222113,1
5.040331692,232.2344791,25653.69023,5.929307622,529.0525353,13.53940958,3.603325615,1
,281.5821623,21707.49226,5.037261234,347.9574985,15.37009758,4.003819012,1
7.745499128,168.3556238,14336.62752,5.264310045,421.4853341,7.496410136,4.043334781,1
6.259651603,208.3794303,37356.7464,8.565487273,380.2401927,5.567692791,4.213405262,1
8.59639118,189.5231608,14518.9745,5.124129422,348.0414889,17.35807147,3.519884366,1
5.767349597,272.4721781,15417.93283,7.728859875,424.461152,15.28426758,3.896090487,1
7.088940642,206.3641219,13839.71343,8.08824197,369.9693333,14.89609216,5.661104287,1
8.029181613,158.0403984,19663.46943,8.433448388,431.3047161,20.69619806,4.388551012,1
,286.2017633,46931.88429,7.44002394,557.4218785,14.47165033,4.120931424,1
4.725785565,249.6709994,20834.29428,5.036010053,411.1144853,17.76964143,3.15633142,1
8.19576536,214.5176104,10389.54254,6.295405022,403.189913,15.06704165,3.218709224,1
6.443753668,196.6159916,25740.41259,2.484379977,352.3536228,16.92441864,4.498684931,1
7.039094321,179.6452245,28827.36019,4.945555199,593.3962245,12.07920712,4.366031351,1
,185.7557279,27345.17429,8.932763593,313.8787713,13.42012608,4.407566169,0
,185.8467967,14971.94903,6.666342875,418.4535907,18.68421531,5.110414149,0
6.945224092,220.9600411,36438.31088,5.551660447,367.9979774,20.16073442,4.823082014,0
5.742110407,188.216604,26831.61041,6.202721182,498.1423861,9.657360417,3.323069564,0
5.59662785,177.2137917,17925.35212,8.43547011,552.3087055,10.33998559,5.235111121,0
7.350378987,193.6333668,26736.08557,10.41658888,557.4956847,16.51972223,3.663922184,0
6.262798867,206.8897483,31414.52581,4.528076191,567.0272739,15.96353978,4.012517558,0
9.927023723,208.4907383,19666.99279,8.00861831,482.8424352,11.36042703,4.051733473,0
5.381407519,175.5743066,15371.99994,7.457245264,308.7297975,12.17894044,4.364066935,0
4.961352728,166.2599616,22229.23009,9.922077893,449.1471915,12.00154741,3.902837834,0
6.457097525,192.2649447,18340.04681,8.832137592,517.4321968,23.37326504,2.637364885,0
6.53936951,214.6386028,21230.43141,6.485594271,532.5727848,18.26368767,4.527364378,0
6.252410005,225.7841009,23920.25478,7.018164992,484.5857912,13.43350592,2.722908161,0
7.967344823,180.5317069,19384.03743,9.868237892,386.0553312,11.26512723,4.069358772,0
,212.73169,37030.70812,5.040319511,535.3023515,15.8950482,4.825792283,0
7.60952119,223.2883936,40879.78957,7.030699301,370.27088,14.3753683,3.145842903,0
6.887863944,173.3250224,19947.92418,7.488703143,441.0026117,10.78050121,5.454487652,0
9.879071258,208.9056452,14673.67067,6.240247621,442.3374864,19.62602199,4.218831154,0
7.63876177,178.2716356,18308.50267,6.548097821,394.1809845,11.29178773,4.496626599,0
6.961891686,223.595839,31101.68428,3.692065358,530.2214099,13.67547972,3.44672846,0
8.060609624,208.0427107,15489.32566,5.620298799,423.4208384,15.37154969,3.60090567,0
7.240271791,213.4231392,23432.96269,5.927868127,325.3877076,14.03355283,3.832597167,0
7.486779709,199.6777845,25396.01178,4.960558358,444.6785788,16.11543236,5.048833995,0
8.410460643,234.8765244,27554.34526,5.681716197,519.0316251,14.48221298,2.977359946,0
6.143921454,175.274076,29072.16965,12.0625362,469.983324,13.14249297,3.476213304,0
6.09617989,174.8716293,16314.23338,8.063020679,435.783775,10.65887825,5.142471132,0
6.384824009,243.6880749,39960.29895,6.697657121,437.7279153,15.96749019,4.144998518,0
9.462666017,225.399307,12224.6246,2.981378966,485.6972741,13.2043938,2.850183766,0
7.868147086,199.035973,20434.10574,6.210993674,549.4149828,16.50157842,4.315898406,0
5.873157137,153.6733815,21910.76357,9.752878652,352.456041,14.1541096,5.120887965,0
,186.8730137,26004.52888,8.493528784,534.1302716,19.89002532,5.14411422,0
6.529304448,210.0040335,28970.08761,4.250150949,422.8175562,7.091298157,3.361088407,0
5.152203722,207.2992598,27000.10688,6.691806012,350.0049779,12.49050929,4.689842818,0
7.858662779,210.954754,26703.85347,6.509065395,374.0728447,8.811986112,3.422470521,0
7.704410252,234.6359511,22057.37916,8.12440319,397.3996598,14.89756316,3.031364369,0
6.728004386,201.1268956,22888.78806,7.663987986,325.5375394,16.78830607,4.410697353,0
10.46450248,190.9948483,6700.775054,6.879857695,498.9319114,14.56216135,4.956358408,0
9.11278625,205.9410721,20868.62798,6.962789991,422.039495,16.12897565,4.567087634,0
8.079808358,174.1610935,12677.8415,7.295211586,589.5522114,14.85222533,3.611057441,0
7.078659419,232.5818483,26177.78951,3.914353184,380.4599178,9.633631144,3.696640141,0
,139.3311518,2912.211247,10.33823398,532.8851961,11.07834122,4.093097749,0
8.043889299,169.6882249,8896.195118,7.837861189,430.8368251,12.26349197,3.15994937,0
7.040244978,192.9559825,20988.42941,6.422359011,381.3573499,15.39645507,3.993409764,0
5.483974109,166.1618369,21144.97526,7.607610853,306.3559039,14.17100954,4.063613621,0
8.53440688,248.5774824,22372.30327,2.993744061,341.7601979,14.69290181,2.544733701,0
7.266594535,176.8536963,14859.05966,8.261778152,445.037456,19.923704,3.357439471,0
6.256651148,181.0723073,16905.80152,11.58615108,481.3070516,10.63974342,4.181050753,0
7.240351006,201.9971958,14462.67431,6.73717605,534.8009878,14.21379446,3.7829719,0
8.692115322,144.2363578,2552.962804,9.202633941,517.4274709,13.96342114,2.283475159,0
8.639540978,168.6139666,7013.211787,8.451601045,419.788898,17.92939462,4.192932215,0
7.179864149,180.8542106,10859.55375,8.263503442,358.0562635,12.06531693,3.878447314,0
7.163999223,203.7815979,34226.07213,9.412034556,415.5775127,16.22104374,3.354322267,0
8.926113143,189.987947,15249.62024,7.076221686,361.9016284,21.27809453,2.752134121,0
6.353110302,206.2698099,18409.03732,3.72377618,389.6832344,13.20542545,2.856175487,0
6.681553568,238.5124406,26132.21181,6.304459107,326.0262267,8.138227491,2.956748075,0
5.445325981,201.3794591,28001.11818,7.208945955,365.0915872,11.78877657,3.946989523,0
7.539881893,185.8259753,21575.24522,7.442998712,444.1166326,15.83056478,4.53159367,0
,199.9180136,15335.51143,8.092377055,399.6054465,11.82173628,4.482459764,0
4.37047658,188.6540373,29542.33817,8.117114133,456.3084539,16.34683848,4.649382034,0
10.31640038,217.2668424,10676.50848,3.445514571,492.2064736,12.81273221,3.407349428,0
6.599593819,198.3232608,21078.88717,6.234231482,447.9877914,12.93630433,4.702310753,0
4.197583589,189.4736767,31292.1277,7.105204272,370.7714128,11.98640181,5.206480177,0
7.920794564,173.3571506,13454.63478,6.947895137,471.3686946,16.47783972,3.374326523,0
6.330732765,166.738009,18397.19941,8.076426482,436.9917521,12.90518865,3.940000423,0
,181.2961251,23433.90177,7.729588419,329.7408617,12.27571332,5.128346524,0
7.76414261,186.1324319,25926.07564,8.011206636,399.1317179,22.84652911,4.105178268,0
8.237142634,190.0596949,20015.39811,8.385216673,377.6820972,17.74094364,4.939109441,0
5.679234115,188.1886961,35643.18121,8.882653709,256.3025585,15.00025984,2.339572736,0
7.417570368,193.7718784,23207.09284,7.472115296,496.1051876,15.74435294,4.671557881,0
4.775983439,196.2739637,19185.79188,4.942929901,459.0835568,13.37094975,4.382161619,0
7.86509497,210.0392943,14310.6233,6.612899592,403.3605959,12.87934115,4.795025555,0
5.903465715,201.8640323,25394.10472,7.692154202,434.7197472,18.00670264,4.587086719,0
7.705711006,178.9228576,18476.61917,8.226228135,518.043369,10.63879836,3.861956077,0
7.815121778,190.3139043,20229.10815,9.186893055,379.222873,14.97934763,3.096163272,0
6.139743032,168.4442145,23894.13601,9.494581698,494.1291249,19.11602216,3.841221574,0
5.041405028,193.1678535,17342.31408,7.842974788,444.4534957,17.47278848,4.543685761,0
8.675192692,200.7359412,15049.5842,8.630380615,441.2980876,17.85305375,4.97857536,0
7.689358004,221.3568855,30253.8511,6.269309001,529.7465288,17.97327721,4.978556095,0
8.570129121,200.0718748,9782.344284,5.661696967,511.1615111,11.85608904,4.604404561,0
5.671762326,184.7818419,17527.71673,5.314759315,409.4793779,15.19604513,3.268693507,0
6.624806428,204.3429275,21443.26475,5.980401833,412.9967634,11.96510684,2.840910756,0
6.541007699,195.5668895,29616.49287,7.108628055,530.7996675,11.89939783,2.355934229,0
,169.1887357,18408.29497,5.131839261,350.8943618,19.33423211,6.739,0
9.241197563,223.6913502,21610.5813,4.116183136,480.0130563,12.72542758,5.265728858,0
,162.6262869,21318.96169,7.575278808,457.8115556,7.477315033,4.514981624,0
6.340809022,158.3427412,15288.21377,7.599751702,334.9373022,9.237117976,5.45860969,0
5.980357227,181.2587047,11826.29428,3.688504447,543.3479764,8.828688919,4.247240149,0
7.60597883,172.1981361,10930.05567,8.432638579,400.7061608,12.5604462,3.242849929,0
6.427512443,178.3265554,25993.71141,7.29455407,566.7547238,11.97427024,6.032994877,0
,196.2488574,17909.36578,3.672270533,417.2873151,14.5570684,3.888235227,0
6.109073312,191.7555714,26853.94949,9.0646128,375.5473617,15.51403298,4.881101138,0
5.842933081,168.2952871,19156.12313,6.878347939,506.7568077,14.52615101,4.143224936,0
5.36754649,175.4328194,29009.01082,6.481443721,463.4784249,19.37023363,4.267189591,0
5.345887147,184.7845747,22274.36837,9.727103318,492.1354893,11.89467313,2.950360943,0
5.386307352,212.5929905,40149.31656,8.124231912,355.5464203,17.34880167,3.662563465,0
9.919478426,207.0655873,16544.27559,7.039310851,278.7532038,17.0525396,4.11748804,0
,218.3021764,42061.3228,6.331177451,503.1392455,15.71213869,4.328026357,0
7.121458435,204.1641395,20574.36426,7.089146215,353.9275932,16.48815637,3.774600526,0
9.418296122,173.6402158,8777.686784,8.4561779,596.8258366,16.78521507,4.604633154,0
7.457164758,263.0367045,31085.08343,1.683992581,584.6043537,11.809444,4.106543052,0
5.27222756,206.3131847,42210.88524,8.849716665,410.6485372,11.92799853,5.068556189,0
7.29195704,202.3290442,21891.67716,7.628746942,379.2701222,7.654955683,4.237643894,0
7.803833221,223.6881109,37376.79299,6.664969395,343.7640131,16.6974084,2.907387267,0
6.844350911,197.4604694,23608.86224,8.396404626,526.4259147,10.87809626,2.877062813,0
5.608745232,152.9540623,19835.98077,9.345981465,596.0763683,14.38072463,4.644211645,0
5.701154645,233.5150425,41411.60171,5.895464025,509.7678877,22.68683674,3.403136416,0
5.412762498,226.5864876,45510.58432,7.070185248,420.124761,21.94018962,4.091205593,0
,208.177464,17264.84092,3.296157321,631.3042163,8.404570009,3.912148351,0
5.018132384,169.3972377,29072.03812,10.71147541,467.2180731,15.91376093,4.286478967,0
4.552238411,197.076934,25969.21512,8.865421999,461.8362776,12.85340479,3.932804334,0
,203.5059212,21417.59361,6.072637611,348.5273214,12.61296618,4.613578722,0
7.025305942,202.809081,23502.8578,5.2390132,471.1317159,13.89151934,5.989542791,0
5.770620969,194.5001438,16173.72709,6.341797302,387.1304829,12.04291419,4.240821478,0
8.437875983,183.1066249,12856.92869,7.400019481,587.022609,15.92692077,3.815468994,0
5.907078269,213.4710813,41839.45645,7.924762107,357.2589703,15.59896478,4.296479909,0
6.89834133,187.4153064,19024.48553,6.915070212,428.7869759,12.58016151,5.371284156,0
10.25273437,217.7366692,9651.874826,4.338353353,528.1216265,18.66140305,3.290372492,0
8.206499938,182.9053594,18949.97554,6.662948925,332.8553213,18.32840115,4.22512093,0
7.286167388,208.4440851,30879.02668,6.856967134,352.6021464,10.56645201,4.686019916,0
8.809296432,226.1059008,18140.59427,4.930380712,350.1166859,14.33883976,3.87905374,0
6.641500687,198.8844095,27867.48676,7.327729345,573.7237623,13.19171963,4.694311216,0
