LIMITBAL,AGE,PAY0,PAY1,PAY2,PAY3,PAY4,PAYMENT
50000,34,0,0,0,0,0,0
300000,34,0,0,0,0,0,1
150000,31,2,-1,-1,-1,-1,1
50000,25,8,7,6,5,4,1
50000,26,1,-2,-1,0,0,0
90000,25,2,0,0,0,0,0
50000,26,0,0,0,0,0,1
500000,43,-1,0,0,0,0,0
470000,36,-1,0,0,-1,-1,0
230000,58,0,0,0,0,0,0
140000,26,0,0,-1,-1,0,0
230000,30,2,0,-1,-1,-1,1
420000,31,0,0,0,0,-1,0
30000,24,0,0,0,0,0,0
50000,52,1,2,0,0,0,1
140000,24,-1,-1,-2,-1,-1,0
260000,35,-1,-1,-1,-1,-1,0
90000,29,-1,2,-1,-1,-1,0
240000,33,0,0,0,0,0,0
510000,35,-1,0,0,0,0,0
110000,35,0,0,0,0,0,0
210000,28,-1,-1,-1,0,0,0
220000,40,-1,-1,-2,-2,-2,0
200000,35,-2,-2,-2,-2,-2,0
360000,53,-1,-1,-1,-1,-1,0
260000,44,-1,-1,-1,-1,-1,0
20000,33,0,0,0,0,0,0
120000,32,0,0,0,0,0,0
50000,33,-1,2,-1,-1,-1,0
60000,26,1,2,0,0,0,0
200000,26,-2,-2,-2,-2,-1,0
20000,26,-1,-1,-1,-1,-2,0
50000,32,2,0,0,-1,0,1
50000,31,1,-2,-1,-1,-1,0
230000,29,0,0,2,2,2,0
50000,27,-1,-1,2,-1,-1,0
100000,28,2,2,2,2,2,1
210000,42,1,-2,-1,-1,-2,1
230000,32,0,0,0,0,2,1
500000,26,1,-2,-2,-2,-2,0
370000,38,-1,-1,-1,-1,-1,0
230000,35,-1,-1,-1,-1,0,0
80000,29,0,0,0,0,0,0
60000,29,-1,0,0,0,-2,0
30000,51,1,2,2,0,0,0
70000,27,1,-1,-1,-1,-2,0
410000,32,-1,-1,-1,-2,-2,0
280000,40,1,-2,-2,-2,-2,0
50000,34,0,0,0,0,0,0
100000,30,0,0,0,0,0,0
230000,29,-2,-2,-2,-2,-2,0
50000,22,0,0,0,-1,-1,0
100000,48,2,2,2,2,2,0
210000,35,0,0,0,0,0,0
400000,37,-1,-1,-1,-1,-2,0
20000,25,4,3,2,0,0,1
50000,44,-1,-1,-1,-1,0,0
230000,28,-1,-1,-1,-2,-2,0
220000,29,0,0,0,-2,-2,0
300000,36,0,0,0,0,-2,0
80000,23,1,-1,2,-1,-1,0
20000,36,0,0,2,2,2,1
190000,26,0,0,0,0,0,0
160000,37,0,0,0,0,0,0
120000,44,0,0,2,0,0,0
700000,39,0,0,0,0,-2,0
140000,24,1,-2,-2,-2,-1,0
300000,29,-1,0,0,0,0,0
120000,33,1,2,2,2,2,1
280000,39,0,0,2,0,0,0
70000,51,2,2,0,0,0,1
20000,24,-1,-1,-1,-1,-1,0
150000,45,-1,-1,-1,-1,-1,0
60000,30,0,-1,0,0,0,0
200000,51,-1,-1,-1,-1,0,0
50000,24,1,2,0,0,0,1
150000,50,-1,0,0,2,0,0
20000,22,0,0,0,0,0,0
40000,27,0,0,0,0,0,1
170000,33,1,-1,-1,-1,-2,0
50000,24,1,2,0,0,0,0
10000,37,0,0,0,0,2,0
200000,58,-1,-1,-1,-1,-2,0
50000,48,0,-1,-1,0,0,0
320000,28,-1,0,0,-1,0,0
20000,24,8,7,6,5,4,0
470000,27,0,0,0,0,-1,1
230000,30,-1,-1,-1,0,0,0
20000,23,0,0,0,0,0,0
30000,53,-1,-1,-1,-1,-1,1
80000,23,2,2,2,2,2,0
110000,55,0,0,0,0,0,0
420000,34,0,0,0,0,0,0
500000,43,1,-2,-2,-2,-2,1
80000,22,1,2,0,0,0,0
350000,31,0,0,0,0,0,0
30000,32,-2,-2,-2,-2,-2,0
110000,33,1,-2,-2,-2,-2,1
500000,39,0,0,0,0,0,0
490000,38,-1,-1,-1,-1,-1,0
300000,34,-2,-2,-2,-2,-2,0
50000,42,2,0,0,2,0,1
150000,37,4,4,4,3,2,1
80000,57,-1,2,-1,0,0,0
40000,23,0,0,0,2,2,0
30000,32,1,2,2,0,0,0
50000,37,0,0,-2,-2,-2,0
140000,23,0,0,0,0,0,0
50000,49,0,0,0,0,0,0
30000,25,-2,-2,-2,-2,-2,0
40000,29,0,0,2,2,2,1
100000,43,2,2,2,2,2,1
130000,29,0,0,0,0,0,0
20000,27,0,0,0,0,0,0
50000,26,-2,-2,-2,-2,-2,0
260000,41,-2,-2,-1,0,0,0
30000,52,2,2,7,7,7,1
10000,31,0,0,0,0,0,0
200000,32,0,0,0,0,0,0
30000,46,0,0,0,0,0,0
180000,35,0,0,0,-2,-2,0
100000,35,0,0,-2,-2,-2,0
140000,39,0,0,0,0,0,0
290000,34,0,0,0,0,0,0
20000,52,0,0,0,0,0,0
80000,40,0,0,0,0,0,0
500000,38,-2,-2,-2,-2,-2,0
180000,45,-1,-1,-1,-1,-1,0
20000,40,-1,-1,-1,-1,-1,0
30000,25,0,0,0,0,0,0
150000,33,0,0,0,0,0,0
280000,27,-1,-1,-1,-1,-1,0
50000,43,0,0,0,-1,0,0
20000,43,2,0,0,0,0,0
200000,30,-1,-1,-1,0,0,0
210000,49,1,-2,-2,-2,-2,1
230000,38,0,0,0,0,0,0
50000,57,0,0,0,0,0,0
50000,55,0,0,0,0,0,1
70000,23,0,0,0,0,0,0
310000,30,-2,-2,-2,-2,-2,0
180000,30,-1,-1,-1,-1,-1,0
90000,24,0,0,0,0,0,0
390000,28,0,0,0,0,0,0
150000,34,-1,-1,-1,-1,-1,0
400000,37,1,1,1,2,0,0
80000,32,0,0,0,0,0,0
320000,27,0,0,0,0,0,0
240000,37,-1,-1,-2,-2,-2,1
200000,31,-2,-2,-2,-2,-2,0
110000,55,1,2,2,2,3,1
170000,28,2,2,2,2,2,1
90000,51,0,0,0,0,2,1
200000,36,-1,-1,0,-1,-1,0
360000,30,-2,-1,-1,-2,-2,0
140000,36,-1,-1,-2,-1,0,0
220000,25,0,0,0,0,0,0
100000,50,0,0,-2,-2,-2,0
80000,40,2,0,0,0,2,0
30000,27,-1,-1,2,0,-1,0
50000,30,2,2,2,-1,2,1
120000,26,0,0,0,0,0,0
50000,27,0,0,0,0,0,0
360000,27,0,-1,0,-1,-1,0
90000,25,2,2,2,2,0,0
500000,32,-1,0,0,0,0,0
140000,46,0,0,0,0,0,0
30000,45,0,0,2,0,0,0
70000,30,0,0,0,0,0,0
200000,39,-2,-2,-2,-2,-2,0
350000,48,0,0,0,0,0,0
120000,32,1,-2,-2,-2,-2,1
240000,46,0,0,0,0,0,0
90000,23,0,0,0,0,0,0
260000,33,1,-2,-2,-2,-1,0
50000,24,0,0,0,2,0,0
110000,40,0,0,0,0,0,0
20000,24,-1,-1,2,-1,0,0
30000,24,0,0,0,0,0,0
180000,27,-2,-1,2,2,-2,1
20000,46,0,0,0,0,0,0
50000,22,0,0,0,0,0,0
180000,36,-2,-2,-2,-2,-2,0
200000,34,-2,-2,-2,-2,-2,0
260000,24,0,0,0,0,0,0
320000,60,-1,-1,-1,-1,0,1
160000,29,2,2,-1,-1,-1,1
30000,32,2,0,0,2,2,1
50000,36,0,0,0,0,0,0
50000,30,0,0,0,0,-2,0
90000,29,0,0,0,0,0,0
240000,34,1,2,-1,-1,0,0
180000,32,1,2,2,2,0,1
200000,32,-1,-1,-1,-1,-1,0
50000,25,0,0,0,0,0,0
50000,44,-1,-1,-1,-1,-1,0
330000,37,-1,-1,-1,-1,0,0
80000,24,2,2,5,5,4,1
50000,23,-2,-2,-2,-2,-2,0
360000,29,0,0,-1,-1,-1,0
240000,37,0,0,0,0,0,0
50000,59,0,0,0,0,0,0
470000,33,0,0,0,0,0,0
160000,51,-1,2,-1,-1,-1,0
30000,27,-1,0,0,0,0,1
80000,32,0,0,0,0,0,0
500000,42,-2,-1,-1,0,0,0
180000,39,-1,-1,-1,-1,-1,0
110000,46,-1,-1,-1,-1,-1,0
160000,41,0,-1,0,0,2,0
210000,30,0,0,0,0,0,0
200000,34,-1,0,0,-1,0,1
350000,35,-1,-1,-1,0,0,0
250000,41,-1,-1,-1,0,-1,1
380000,43,1,2,2,-2,-2,1
30000,47,-1,-1,-1,-1,0,0
200000,31,0,0,0,0,0,0
30000,30,-1,0,0,0,0,0
50000,24,0,0,-1,-1,0,0
500000,36,0,0,0,0,0,0
30000,28,1,-2,-1,-1,-1,0
220000,36,-1,-1,0,-1,-1,0
20000,27,0,0,0,-1,0,0
180000,32,0,0,0,0,-1,0
300000,42,-1,0,0,-1,0,1
130000,33,0,0,0,0,0,0
180000,39,2,2,2,2,2,1
150000,30,-2,-2,-2,-2,-2,0
140000,30,0,0,0,0,0,1
50000,22,0,0,0,0,0,0
20000,25,1,2,2,0,0,1
180000,28,-1,-1,-1,-1,-1,0
180000,26,0,0,0,0,0,1
150000,54,-1,0,0,0,2,0
70000,24,0,0,0,0,0,0
30000,29,8,7,6,5,4,0
500000,36,-2,-2,-2,-2,-2,1
60000,49,0,0,0,0,0,0
50000,23,-2,-2,-2,-2,-2,0
130000,43,1,-1,-1,-2,-1,1
260000,33,-2,-2,-2,-1,-1,0
380000,53,-2,-2,-2,-2,-2,0
360000,25,2,2,2,2,2,0
50000,54,1,2,2,0,0,0
50000,39,0,0,2,-1,0,0
260000,44,-1,2,2,-1,-1,1
80000,27,0,0,0,0,0,0
360000,25,0,0,0,0,0,1
290000,29,1,-2,-2,-2,-2,1
200000,39,-2,-2,-2,-2,-2,0
140000,45,0,0,0,0,2,0
360000,38,1,-2,-2,-2,-2,1
50000,23,-1,-1,-1,0,-1,1
120000,25,2,2,0,0,0,0
100000,29,0,0,0,0,-1,0
200000,28,0,0,0,0,0,0
90000,40,-1,-1,-1,-1,-1,0
360000,36,1,-2,-2,-2,-2,1
150000,30,-2,-2,-2,-2,-2,1
140000,29,-1,-1,-1,-1,-1,0
200000,36,-1,-1,-1,-2,-2,0
170000,37,0,0,0,0,0,0
30000,34,0,0,4,3,2,0
80000,27,0,0,-2,-2,-2,0
280000,31,0,0,0,0,0,0
410000,31,-1,-1,2,2,-2,0
450000,38,-1,0,-1,-1,-1,0
80000,36,0,0,0,0,0,0
360000,46,0,0,0,0,-2,0
130000,36,0,0,0,0,0,0
160000,26,0,0,0,-1,-1,1
140000,57,2,0,0,0,0,1
240000,40,1,-2,-1,-1,-1,0
180000,45,-1,-1,-2,-2,-2,0
70000,57,0,0,0,0,0,0
150000,25,0,0,0,0,0,0
210000,37,-2,-2,-2,-2,-2,0
200000,35,-1,0,0,0,0,0
310000,33,-2,-2,-2,-2,-2,0
180000,38,0,0,0,0,0,0
300000,31,0,0,0,-1,-1,0
450000,41,-1,-1,-1,-1,-1,0
200000,33,1,-1,-1,0,-1,0
30000,67,2,2,0,0,2,1
400000,40,-1,-1,-1,0,0,0
170000,33,-1,-1,-1,-1,-1,0
140000,31,-1,2,-1,-1,-1,1
200000,35,0,0,0,0,0,0
60000,39,1,-2,-2,-2,-2,0
60000,27,1,2,0,0,2,1
150000,23,0,0,0,0,0,0
180000,54,0,0,0,0,0,1
50000,23,0,0,0,0,0,0
50000,24,-1,-1,-1,-1,0,0
20000,26,-1,-1,-2,-2,-2,0
230000,52,2,-1,2,0,-1,1
110000,42,0,0,0,0,0,0
90000,36,0,0,0,0,0,0
20000,22,2,2,2,2,2,1
30000,23,0,0,0,0,0,0
220000,30,0,0,0,0,2,1
140000,24,1,2,2,2,0,1
300000,42,-2,-2,-2,-2,-2,0
100000,49,0,0,0,2,0,0
110000,31,2,2,3,3,2,0
270000,33,0,-1,-1,-1,0,0
30000,42,0,0,-1,-1,-1,0
70000,41,0,0,0,0,0,0
230000,53,2,2,-2,-2,-2,0
20000,23,0,0,0,0,0,0
190000,33,1,2,0,0,0,0
20000,29,0,0,0,0,0,0
80000,67,0,0,0,0,0,0
20000,33,2,0,0,0,0,1
60000,34,0,0,0,2,0,1
50000,49,0,0,0,0,0,0
280000,56,0,0,0,0,0,1
300000,42,0,0,0,0,0,0
30000,55,2,0,0,0,0,1
270000,25,0,0,0,0,0,0
100000,30,0,0,0,0,0,0
240000,43,-1,-1,-1,-1,-1,1
200000,40,-1,-1,-1,-1,-1,0
110000,35,0,0,2,2,0,0
230000,61,-1,-1,-1,-1,-1,0
150000,44,-1,-1,-1,-1,-1,1
350000,33,-1,-1,-1,-1,-1,0
360000,66,-1,-1,-1,-1,-1,0
150000,40,1,-1,-1,-1,-1,0
100000,47,0,0,0,0,0,0
500000,27,0,0,0,0,0,0
500000,35,-1,0,-1,-1,-1,0
180000,47,-1,-1,-1,-1,-1,0
400000,39,1,-1,-1,-1,-2,0
100000,29,0,0,0,0,0,0
10000,32,1,2,2,2,2,0
60000,30,2,2,2,2,2,0
50000,25,1,2,2,2,2,1
80000,23,-1,0,0,0,0,0
110000,43,0,0,2,0,0,0
410000,41,0,0,0,0,0,1
260000,40,1,-1,-1,-2,-2,0
30000,35,0,0,0,0,0,0
310000,28,0,0,0,0,-1,0
70000,38,0,0,0,0,0,0
250000,31,0,0,0,0,0,0
210000,29,1,2,0,0,0,0
360000,41,1,-2,-2,-2,-2,1
50000,31,1,2,0,0,2,0
670000,29,0,0,0,0,0,0
130000,26,-1,-1,0,0,0,0
170000,42,1,-2,-2,-2,-2,0
30000,29,-1,-1,-1,-1,-2,0
110000,50,0,0,0,0,0,0
210000,46,1,2,0,0,-1,1
30000,24,0,0,2,2,2,1
260000,46,0,0,2,2,2,0
150000,28,-2,-1,-1,-1,-1,0
20000,35,1,2,2,3,2,1
380000,40,-1,-1,-2,-2,-2,0
200000,41,-2,-2,-2,-2,-2,0
120000,47,-1,-1,-1,-1,-1,0
80000,54,0,0,0,0,0,1
30000,33,1,2,0,0,0,0
110000,29,1,2,2,2,0,0
50000,44,-1,-1,-1,-1,-1,0
90000,24,0,0,0,0,0,0
110000,33,0,0,0,0,0,0
50000,54,0,0,0,0,0,0
60000,27,-2,-2,-2,-2,-1,0
150000,37,0,0,0,0,0,1
20000,24,1,2,0,0,0,0
140000,54,1,-2,-2,-2,-2,1
120000,34,1,-1,-1,-1,-1,0
200000,40,2,0,0,0,0,1
20000,30,1,2,4,3,2,1
50000,26,0,0,0,0,0,0
200000,41,0,0,0,0,0,0
100000,29,-2,-1,0,0,0,0
300000,38,-1,-1,-2,-2,-2,0
500000,35,-1,-1,-1,-1,0,0
360000,52,-1,-1,-2,-2,-2,0
160000,29,1,-2,-2,-2,-2,0
50000,23,0,0,0,2,2,1
230000,34,0,0,0,0,0,1
200000,34,1,-1,-1,-1,-1,0
270000,44,3,3,4,4,4,0
50000,36,2,2,2,0,0,0
20000,28,1,2,2,2,0,0
60000,31,0,0,0,0,2,0
50000,31,-1,-1,-1,0,0,0
50000,41,0,0,0,0,0,0
130000,44,0,0,0,0,0,0
230000,47,0,0,0,0,0,0
20000,25,0,0,0,-2,-1,0
30000,25,0,0,2,0,0,0
200000,39,-1,0,-1,0,0,0
140000,24,-1,-1,-2,-2,-1,0
100000,35,2,0,0,2,2,1
240000,32,2,2,2,0,0,1
70000,31,2,2,7,7,7,1
360000,33,1,2,0,0,-1,0
140000,30,1,2,0,0,0,0
50000,52,-1,2,0,0,0,0
210000,36,-1,-1,-1,0,-1,0
280000,30,1,2,2,0,0,0
180000,42,2,2,2,2,2,1
150000,30,-1,0,-1,0,-1,0
20000,47,1,2,0,0,0,0
350000,29,-1,-1,-1,-1,-1,0
130000,23,-1,-1,-1,0,-1,0
470000,39,1,-2,-2,-2,-2,0
340000,48,-1,-1,-1,0,0,0
80000,26,1,2,2,2,0,0
70000,33,0,0,0,0,-2,0
230000,44,-2,-2,-2,-2,-2,0
180000,36,0,0,0,-2,-1,0
210000,39,0,0,0,0,0,0
20000,24,-1,-1,-1,-1,-1,0
140000,25,2,0,0,-1,-1,0
200000,52,0,0,0,0,0,0
50000,59,0,0,0,0,0,0
80000,23,-1,-1,0,0,-1,0
30000,48,0,0,0,0,0,0
140000,28,0,0,2,0,0,1
80000,62,-1,-1,-1,-1,-1,0
220000,38,-1,-1,-1,-1,-1,0
180000,32,-1,-1,-1,-1,-1,0
140000,29,0,0,0,0,0,1
180000,25,2,2,2,0,0,1
50000,35,0,0,0,0,0,0
170000,27,0,0,0,0,0,0
50000,38,0,0,0,0,0,0
50000,24,0,0,0,0,0,0
300000,29,-1,-1,-2,-2,-2,0
390000,27,2,0,0,0,0,0
90000,55,2,2,0,0,0,1
200000,29,0,0,0,0,0,0
460000,29,0,0,0,0,0,0
10000,23,0,0,0,0,0,0
20000,30,-1,-1,0,0,-1,1
50000,50,-1,-1,-1,-1,-2,0
480000,38,0,0,0,0,0,0
180000,24,0,0,0,0,0,0
240000,29,0,0,0,0,0,0
250000,38,-2,-2,-2,-2,-2,0
270000,34,-1,-1,-1,-1,-1,1
200000,37,0,0,0,0,0,0
100000,66,0,0,0,0,0,0
160000,39,-2,-2,-2,-2,-2,0
80000,45,0,0,0,0,0,0
130000,44,-1,2,0,0,0,0
340000,44,0,0,0,0,0,1
360000,36,-2,-1,-1,-1,-2,0
120000,40,0,0,0,0,0,0
120000,29,0,0,0,0,0,0
300000,48,0,0,0,0,0,0
60000,23,2,2,-2,-2,-1,0
210000,50,0,0,0,0,0,0
210000,29,0,0,0,0,0,1
70000,49,2,2,2,2,2,1
200000,33,0,0,2,-1,-1,0
230000,51,0,0,0,0,0,1
20000,23,-1,-1,0,0,0,1
210000,37,0,0,0,0,0,0
160000,26,-1,-1,-1,-1,-1,0
290000,30,-1,-1,-1,-1,-1,1
80000,26,0,0,0,0,0,0
360000,43,-1,-1,-2,-2,-2,0
230000,32,0,0,0,0,0,0
360000,54,-2,-2,-2,-2,-2,0
340000,30,0,0,0,0,0,0
50000,22,0,0,0,0,0,0
80000,38,0,0,0,0,0,0
50000,24,0,0,-1,-1,0,0
30000,24,-1,-1,-1,0,0,0
210000,26,-1,-1,-2,-1,-1,0
150000,42,-1,-1,-1,-1,-1,1
20000,21,0,0,-1,0,0,0
20000,22,0,0,0,-2,-2,1
240000,41,-1,-1,-2,-1,-1,0
500000,50,-2,-1,-1,-1,-1,0
90000,23,0,0,0,0,0,1
50000,46,0,0,0,0,0,0
50000,22,0,0,0,0,0,1
680000,37,0,0,0,0,0,0
50000,47,0,0,2,2,2,0
100000,40,-1,-1,-1,0,-1,0
280000,30,0,0,0,0,0,0
30000,54,0,0,0,0,0,1
50000,27,2,2,0,0,0,1
60000,33,-1,-1,-1,-1,-1,0
120000,57,0,0,0,0,0,1
80000,35,-1,-1,-1,-1,-1,0
500000,45,-1,-1,-1,-1,-1,0
70000,32,2,2,0,0,0,0
160000,45,-2,-2,-2,-2,-2,0
100000,50,2,2,2,-1,0,1
10000,35,0,0,0,0,0,0
90000,26,-1,-1,-1,-1,-1,0
170000,39,2,2,2,2,4,1
90000,35,-1,-1,-1,-2,-2,0
180000,42,0,0,0,0,0,0
350000,52,2,2,7,7,7,1
270000,35,0,0,0,-1,-1,0
200000,29,0,0,-1,0,0,1
20000,22,0,0,0,0,0,0
100000,30,0,0,0,0,0,0
290000,46,0,0,0,0,0,0
70000,28,1,2,0,0,0,0
230000,26,-2,-2,-2,-2,-2,0
180000,28,-1,-1,-1,-1,-1,0
210000,33,-1,-1,-1,-1,-1,0
50000,24,2,2,0,0,0,0
150000,37,0,0,0,0,0,0
380000,50,0,0,0,0,0,1
50000,44,0,0,0,0,0,0
150000,43,-1,-1,2,0,-1,1
220000,29,0,0,0,0,0,0
80000,27,0,0,0,0,0,0
220000,32,0,0,0,0,0,0
70000,34,1,2,2,2,0,0
120000,37,-1,2,0,0,0,1
180000,32,0,0,0,0,0,0
50000,57,0,0,0,0,0,0
10000,46,1,2,0,0,0,0
370000,53,-1,-1,-1,-1,-1,0
20000,26,-1,0,-1,-1,-1,0
150000,34,0,0,0,0,0,0
20000,26,-1,-1,-1,-1,-1,1
480000,54,-2,-2,-2,-2,-2,0
50000,26,0,0,0,0,2,0
170000,31,0,0,0,0,0,0
400000,30,-2,-2,-2,-2,-2,0
200000,31,0,0,0,0,0,0
360000,34,1,-2,-2,-2,-2,0
140000,36,0,0,0,0,0,0
260000,34,-2,-2,-2,-2,-2,0
440000,26,0,0,0,0,0,0
500000,43,0,0,0,0,0,0
230000,29,0,0,0,0,0,0
470000,41,-2,-2,-2,-2,-2,0
20000,48,1,2,2,3,2,1
210000,24,0,0,0,0,0,0
20000,23,0,0,-2,-1,0,0
20000,53,0,0,0,0,0,0
200000,34,1,-1,-1,-1,-1,0
250000,36,0,-1,-1,0,0,1
300000,41,0,0,0,-1,-1,0
320000,30,0,0,0,0,0,0
50000,29,1,2,2,2,0,0
200000,34,-2,-2,-2,-1,-1,0
80000,29,0,0,0,0,0,1
70000,37,-1,2,0,0,-1,1
60000,36,3,2,0,0,0,0
10000,22,0,0,2,0,0,1
50000,30,0,0,2,0,0,0
140000,26,2,0,0,0,0,1
30000,25,0,0,0,0,0,0
190000,49,-1,-1,-1,-1,-1,0
70000,23,-1,-1,-1,-1,-1,0
330000,28,-1,-1,-1,-1,-1,0
110000,24,0,0,0,2,0,0
270000,47,0,0,0,0,0,0
160000,31,3,2,0,0,0,1
20000,24,3,2,0,0,-1,0
320000,32,0,0,0,0,0,0
430000,31,0,0,0,0,0,0
50000,37,2,0,0,0,-1,0
140000,48,-1,-1,2,0,0,1
500000,49,-2,-2,-2,-2,-2,0
80000,45,0,0,0,0,0,0
390000,34,1,-2,-1,-1,-2,0
250000,43,-1,-1,-1,0,0,0
390000,31,-2,-2,-2,-2,-2,0
100000,35,0,0,0,0,0,0
360000,42,0,0,0,0,0,0
140000,36,1,-1,-1,0,0,0
110000,51,0,0,0,0,0,0
170000,48,2,-1,-1,0,-1,0
170000,48,0,0,0,0,0,0
180000,25,0,0,0,0,2,0
140000,41,0,0,0,0,0,0
20000,49,0,0,-1,-1,0,0
150000,28,-2,-2,-2,-2,-2,0
50000,28,0,0,0,0,0,0
160000,38,1,-2,-2,-2,-2,1
80000,41,-2,-2,-2,-2,-2,0
300000,29,-2,-2,-2,-2,-2,1
60000,32,0,0,0,0,0,0
70000,26,2,2,2,3,2,1
290000,31,-1,-1,-1,-1,-1,0
80000,23,0,0,0,-2,-2,0
50000,53,1,-2,-2,-2,-2,1
200000,49,-1,-1,0,0,0,0
200000,34,-2,-2,-2,-2,-2,0
50000,22,-1,-1,-1,-1,-1,1
20000,26,2,-1,0,0,0,0
200000,38,-1,-1,-1,-1,-1,1
120000,35,1,2,0,0,0,0
220000,49,0,0,0,0,0,0
630000,40,0,0,0,0,0,0
300000,34,-1,-1,-1,-1,-1,0
10000,49,1,2,0,0,0,1
50000,29,1,-2,-2,-2,-2,0
280000,39,-1,0,-1,-1,-1,1
130000,30,0,0,0,0,0,0
30000,28,0,0,0,2,0,0
50000,27,0,0,0,0,0,0
70000,38,0,0,0,0,0,0
80000,29,0,0,0,0,0,0
20000,22,2,2,2,0,0,1
390000,41,0,0,0,0,0,0
470000,32,0,0,0,0,0,0
240000,30,0,-1,-1,-2,-2,0
140000,29,-1,-1,-1,-2,-2,0
260000,37,2,2,2,0,0,1
150000,25,1,-2,-1,-1,-1,0
120000,46,0,0,2,2,2,0
20000,47,0,0,0,0,0,0
260000,42,-1,-1,-1,-1,-1,0
50000,22,0,0,0,0,0,1
180000,27,2,2,2,2,0,0
310000,35,1,-2,-2,-2,-2,0
360000,44,-1,-1,-1,-1,-1,0
180000,30,0,0,0,0,0,0
270000,42,2,2,5,5,4,0
70000,28,0,0,0,0,0,0
50000,24,-1,-1,-1,-1,0,0
30000,50,-2,-2,-2,-2,-1,0
50000,54,0,0,0,0,0,0
350000,37,-1,-1,-1,-1,-1,0
200000,58,0,0,0,0,0,0
80000,26,1,2,2,2,2,0
60000,31,0,0,0,3,2,0
30000,52,0,0,0,2,0,0
110000,36,0,0,0,0,0,0
300000,27,-1,-1,-1,0,0,0
50000,22,0,0,0,0,-1,0
500000,39,-1,-1,-1,-1,0,0
360000,36,-1,-1,-1,0,0,0
20000,39,1,2,2,0,-1,0
220000,39,0,0,0,0,0,0
20000,22,0,0,2,0,0,0
60000,37,3,4,3,2,2,1
170000,30,-1,0,-1,-1,0,0
200000,26,0,0,0,0,0,0
20000,23,0,0,0,0,0,0
140000,23,-2,-2,-2,-2,-2,0
330000,35,-2,-2,-2,-2,-2,0
180000,24,1,2,2,2,2,1
360000,35,0,0,0,-1,-1,0
20000,51,2,0,0,0,0,0
50000,23,0,0,0,0,0,0
100000,25,0,0,0,0,0,0
30000,36,2,2,0,0,0,0
70000,44,0,0,0,0,0,1
470000,33,-1,-1,-1,0,0,0
300000,36,-1,-1,-2,-2,-2,0
300000,45,-1,-1,-1,0,0,1
200000,26,-2,-2,-2,-2,-2,0
150000,41,0,0,0,0,0,0
220000,25,0,0,0,0,0,1
420000,31,-2,-2,-2,-2,-2,0
210000,45,-2,-2,-2,-2,-2,0
450000,58,-1,-1,-1,-1,-1,0
30000,38,-1,-1,-1,-1,-1,0
240000,30,-1,-1,-1,-1,-1,0
420000,25,-1,0,0,0,0,0
60000,25,0,0,0,0,0,0
30000,24,-1,-1,-1,-1,-1,0
80000,29,-2,-2,-1,2,2,0
50000,37,0,0,0,0,0,0
230000,27,-2,-2,-2,-2,-2,0
200000,31,0,0,0,0,0,0
230000,28,0,0,0,0,0,0
130000,24,0,0,0,0,0,0
200000,27,1,-2,-2,-2,-2,0
90000,33,0,0,0,0,0,0
120000,27,-1,-1,-1,-1,0,0
200000,42,-2,-2,-2,-2,-2,0
20000,32,2,3,2,2,2,0
210000,37,2,2,2,2,2,1
80000,44,0,0,0,0,0,0
50000,29,0,0,0,0,0,0
70000,42,2,2,2,2,2,1
230000,32,2,2,2,2,2,1
20000,52,0,0,0,0,0,0
30000,44,-1,0,-1,0,-1,0
100000,31,2,2,2,2,2,1
80000,29,0,0,0,2,0,1
210000,33,0,0,0,0,0,0
50000,54,1,2,0,0,0,0
130000,23,0,0,0,0,0,0
70000,24,0,0,2,2,2,0
210000,33,0,0,0,0,0,0
100000,44,-1,-1,-1,-1,-1,1
200000,51,-1,-1,-1,-1,0,0
40000,24,1,2,0,0,0,1
80000,25,2,3,2,2,2,0
210000,37,1,-1,-1,-1,-1,1
20000,23,-1,-1,-1,2,-1,0
10000,34,0,0,0,0,0,0
60000,50,0,0,0,0,0,1
40000,25,0,0,0,0,0,0
290000,33,-1,-1,-1,-1,-1,1
50000,54,-2,-2,-2,-2,-2,0
20000,25,0,0,0,0,2,0
30000,26,0,0,0,0,0,0
20000,32,0,0,0,0,0,0
50000,43,0,0,0,0,0,0
500000,42,1,-1,2,2,0,1
90000,24,-1,-1,-1,-1,-1,1
10000,26,0,0,0,0,0,0
50000,37,2,2,3,3,3,1
120000,36,0,0,2,0,0,0
200000,27,0,0,0,0,0,0
300000,50,-1,-1,-1,0,0,0
90000,24,-1,0,0,0,0,0
90000,27,0,0,0,0,0,0
140000,23,1,-2,-2,-2,-2,1
180000,39,-1,-1,-1,-1,0,0
360000,39,-1,-1,-1,-2,-2,0
160000,29,1,-2,-2,-2,-2,1
100000,45,0,0,0,0,0,0
20000,21,0,0,2,0,0,1
360000,36,0,0,-1,0,0,0
230000,39,-1,-1,-1,-1,-1,0
110000,29,0,0,0,0,0,1
210000,37,0,0,0,0,0,0
200000,26,-1,-1,0,0,0,0
50000,44,0,0,0,0,0,0
210000,30,1,-2,-2,-2,-1,1
280000,31,1,-2,-1,0,-1,0
500000,40,0,0,0,-1,-1,0
30000,25,0,0,0,0,0,0
340000,36,0,0,0,0,0,0
360000,32,-1,-1,-1,-1,-1,0
70000,22,0,0,0,0,0,0
20000,44,2,2,7,7,7,1
230000,32,0,0,0,0,0,0
60000,41,0,0,0,0,0,0
50000,28,3,2,2,0,0,1
50000,29,0,0,2,2,2,1
